사용일자,노선명,역명,하차총승객수
202001,8호선,모란,4087
202001,9호선,개화,2181
202001,9호선,김포공항,12926
202001,9호선,공항시장,3492
202001,9호선,신방화,7523
202001,9호선,마곡나루,11631
202001,9호선,양천향교,10208
202001,9호선,가양,22545
202001,9호선,증미,8128
202001,9호선,등촌,11900
202001,9호선,염창,19072
202001,9호선,신목동,4003
202001,9호선,선유도,8144
202001,9호선,당산,21263
202001,9호선,국회의사당,19296
202001,9호선,여의도,26557
202001,9호선,샛강,6624
202001,9호선,노량진,34233
202001,9호선,노들,4301
202001,9호선,흑석(중앙대입구),10531
202001,9호선,동작(현충원),1811
202001,9호선,구반포,3436
202001,9호선,신반포,3236
202001,9호선,고속터미널,22882
202001,9호선,사평,3835
202001,9호선,신논현,45751
202001,9호선,언주,11409
202001,9호선,선정릉,11116
202001,9호선,삼성중앙,7852
202001,9호선,봉은사,21851
202001,9호선,종합운동장,5069
202001,9호선,삼전,6709
202001,9호선,석촌고분,5787
202001,9호선,석촌,6853
202001,9호선,송파나루,4925
202001,9호선,한성백제,2316
202001,9호선,올림픽공원(한국체대),5906
202001,9호선,둔촌오륜,1091
202001,9호선,중앙보훈병원,9525
202001,1호선,서울역,46823
202001,1호선,시청,23449
202001,1호선,종각,33183
202001,1호선,종로3가,33921
202001,1호선,종로5가,26355
202001,1호선,동대문,15219
202001,1호선,신설동,11889
202001,1호선,제기동,20500
202001,1호선,청량리(서울시립대입구),24906
202001,1호선,동묘앞,13909
202001,2호선,시청,11463
202001,2호선,을지로입구,38072
202001,2호선,을지로3가,13706
202001,2호선,을지로4가,10581
202001,2호선,동대문역사문화공원,17194
202001,2호선,신당,13130
202001,2호선,상왕십리,10135
202001,2호선,왕십리(성동구청),14475
202001,2호선,한양대,5392
202001,2호선,뚝섬,12880
202001,2호선,성수,18223
202001,2호선,건대입구,49696
202001,2호선,구의(광진구청),17942
202001,2호선,강변(동서울터미널),40949
202001,2호선,잠실나루,9510
202001,2호선,잠실(송파구청),77313
202001,2호선,잠실새내,21959
202001,2호선,종합운동장,9524
202001,2호선,삼성(무역센터),45965
202001,2호선,선릉,27003
202001,2호선,역삼,24662
202001,2호선,강남,93257
202001,2호선,교대(법원.검찰청),25326
202001,2호선,서초,12945
202001,2호선,방배,12551
202001,2호선,사당,42750
202001,2호선,낙성대,22402
202001,2호선,서울대입구(관악구청),42868
202001,2호선,봉천,18491
202001,2호선,신림,58649
202001,2호선,신대방,21815
202001,2호선,구로디지털단지,43499
202001,2호선,대림(구로구청),24746
202001,2호선,신도림,54953
202001,2호선,문래,13012
202001,2호선,영등포구청,14770
202001,2호선,당산,16330
202001,2호선,합정,34922
202001,2호선,홍대입구,102811
202001,2호선,신촌,46748
202001,2호선,이대,14887
202001,2호선,아현,7894
202001,2호선,충정로(경기대입구),7460
202001,2호선,용답,2108
202001,2호선,신답,1237
202001,2호선,신설동,4221
202001,2호선,도림천,913
202001,2호선,양천구청,5292
202001,2호선,신정네거리,8304
202001,2호선,용두(동대문구청),1996
202001,3호선,오금,4208
202001,3호선,지축,1615
202001,3호선,구파발,17398
202001,3호선,연신내,34264
202001,3호선,불광,17348
202001,3호선,녹번,9216
202001,3호선,홍제,15112
202001,3호선,무악재,3220
202001,3호선,독립문,7539
202001,3호선,경복궁(정부서울청사),22669
202001,3호선,안국,22650
202001,3호선,종로3가,12359
202001,3호선,을지로3가,7364
202001,3호선,충무로,0
202001,3호선,동대입구,9756
202001,3호선,약수,10291
202001,3호선,금호,6290
202001,3호선,옥수,7987
202001,3호선,압구정,32219
202001,3호선,신사,33081
202001,3호선,잠원,4461
202001,3호선,고속터미널,67117
202001,3호선,교대(법원.검찰청),5246
202001,3호선,남부터미널(예술의전당),28329
202001,3호선,양재(서초구청),27259
202001,3호선,매봉,5984
202001,3호선,도곡,4169
202001,3호선,대치,10373
202001,3호선,학여울,2122
202001,3호선,대청,6412
202001,3호선,일원,5822
202001,3호선,수서,15384
202001,3호선,가락시장,7266
202001,3호선,경찰병원,4756
202001,4호선,당고개,10334
202001,4호선,상계,14645
202001,4호선,노원,22813
202001,4호선,창동,25242
202001,4호선,쌍문,22732
202001,4호선,수유(강북구청),30917
202001,4호선,미아(서울사이버대학),12191
202001,4호선,미아사거리,25841
202001,4호선,길음,16604
202001,4호선,성신여대입구(돈암),19323
202001,4호선,한성대입구(삼선교),11904
202001,4호선,혜화,43048
202001,4호선,동대문,19822
202001,4호선,동대문역사문화공원,15588
202001,4호선,충무로,20002
202001,4호선,명동,38919
202001,4호선,회현(남대문시장),29583
202001,4호선,서울역,20649
202001,4호선,숙대입구(갈월),10602
202001,4호선,삼각지,4178
202001,4호선,신용산,11910
202001,4호선,이촌(국립중앙박물관),9456
202001,4호선,동작(현충원),2125
202001,4호선,총신대입구(이수),19687
202001,4호선,사당,23011
202001,4호선,남태령,821
202001,5호선,방화,5124
202001,5호선,개화산,4197
202001,5호선,김포공항,8076
202001,5호선,송정,5915
202001,5호선,마곡,3912
202001,5호선,발산,15588
202001,5호선,우장산,11661
202001,5호선,화곡,21458
202001,5호선,까치산,22900
202001,5호선,신정(은행정),8275
202001,5호선,목동,14081
202001,5호선,오목교(목동운동장앞),20904
202001,5호선,양평,3680
202001,5호선,영등포구청,2019
202001,5호선,영등포시장,9457
202001,5호선,신길,2701
202001,5호선,여의도,10508
202001,5호선,여의나루,4786
202001,5호선,마포,8787
202001,5호선,공덕,9141
202001,5호선,애오개,4294
202001,5호선,충정로(경기대입구),2130
202001,5호선,서대문,9342
202001,5호선,광화문(세종문화회관),33740
202001,5호선,종로3가,17435
202001,5호선,을지로4가,4572
202001,5호선,동대문역사문화공원,1656
202001,5호선,청구,2664
202001,5호선,신금호,4916
202001,5호선,행당,5764
202001,5호선,왕십리(성동구청),5095
202001,5호선,마장,4624
202001,5호선,답십리,11186
202001,5호선,장한평,13809
202001,5호선,군자(능동),10235
202001,5호선,아차산(어린이대공원후문),12417
202001,5호선,광나루(장신대),11361
202001,5호선,천호(풍납토성),19587
202001,5호선,강동,14909
202001,5호선,길동,6588
202001,5호선,굽은다리(강동구민회관앞),7390
202001,5호선,명일,6605
202001,5호선,고덕,6559
202001,5호선,상일동,9659
202001,5호선,둔촌동,7112
202001,5호선,올림픽공원(한국체대),3670
202001,5호선,방이,6109
202001,5호선,오금,2290
202001,5호선,개롱,5208
202001,5호선,거여,5700
202001,5호선,마천,4531
202001,6호선,응암,14074
202001,6호선,역촌,3614
202001,6호선,불광,4155
202001,6호선,독바위,2573
202001,6호선,연신내,0
202001,6호선,구산,4547
202001,6호선,새절(신사),9903
202001,6호선,증산(명지대앞),7963
202001,6호선,디지털미디어시티,8429
202001,6호선,월드컵경기장(성산),5062
202001,6호선,마포구청,9298
202001,6호선,망원,14613
202001,6호선,합정,13146
202001,6호선,상수,11995
202001,6호선,광흥창(서강),5858
202001,6호선,대흥(서강대앞),6180
202001,6호선,공덕,11623
202001,6호선,효창공원앞,4596
202001,6호선,삼각지,4440
202001,6호선,녹사평(용산구청),6578
202001,6호선,이태원,24107
202001,6호선,한강진,10860
202001,6호선,버티고개,1791
202001,6호선,약수,2950
202001,6호선,청구,2819
202001,6호선,신당,6013
202001,6호선,동묘앞,8714
202001,6호선,창신,1915
202001,6호선,보문,5190
202001,6호선,안암(고대병원앞),8270
202001,6호선,고려대(종암),6196
202001,6호선,월곡(동덕여대),9038
202001,6호선,상월곡(한국과학기술연구원),3945
202001,6호선,돌곶이,5976
202001,6호선,석계,10229
202001,6호선,태릉입구,5071
202001,6호선,화랑대(서울여대입구),6933
202001,6호선,봉화산(서울의료원),6362
202001,7호선,장암,940
202001,7호선,도봉산,9552
202001,7호선,수락산,10857
202001,7호선,마들,8821
202001,7호선,노원,19957
202001,7호선,중계,10692
202001,7호선,하계,14405
202001,7호선,공릉(서울과학기술대),9971
202001,7호선,태릉입구,6535
202001,7호선,먹골,8668
202001,7호선,중화,8622
202001,7호선,상봉(시외버스터미널),14458
202001,7호선,면목,11932
202001,7호선,사가정,13253
202001,7호선,용마산,4753
202001,7호선,중곡,7120
202001,7호선,군자(능동),9163
202001,7호선,어린이대공원(세종대),16199
202001,7호선,건대입구,16074
202001,7호선,뚝섬유원지,6172
202001,7호선,청담,14074
202001,7호선,강남구청,11757
202001,7호선,학동,13501
202001,7호선,논현,14924
202001,7호선,반포,4961
202001,7호선,고속터미널,16063
202001,7호선,내방,8754
202001,7호선,이수,14005
202001,7호선,남성,8368
202001,7호선,숭실대입구(살피재),9325
202001,7호선,상도,7923
202001,7호선,장승배기,8014
202001,7호선,신대방삼거리,11817
202001,7호선,보라매,6626
202001,7호선,신풍,8877
202001,7호선,대림(구로구청),10265
202001,7호선,남구로,10855
202001,7호선,가산디지털단지,15715
202001,7호선,철산,19505
202001,7호선,광명사거리,21533
202001,7호선,천왕,6562
202001,7호선,온수(성공회대입구),6461
202001,7호선,까치울,5570
202001,7호선,부천종합운동장,3097
202001,7호선,춘의,5402
202001,7호선,신중동,11874
202001,7호선,부천시청,10631
202001,7호선,상동,13057
202001,7호선,삼산체육관,3842
202001,7호선,굴포천,7540
202001,7호선,부평구청,7259
202001,8호선,암사,12855
202001,8호선,천호(풍납토성),18619
202001,8호선,강동구청,7403
202001,8호선,몽촌토성(평화의문),4492
202001,8호선,잠실(송파구청),18111
202001,8호선,석촌,7631
202001,8호선,송파,6850
202001,8호선,가락시장,7538
202001,8호선,문정,10066
202001,8호선,장지,14451
202001,8호선,복정,6497
202001,8호선,산성,4903
202001,8호선,남한산성입구(성남법원.검찰청),9148
202001,8호선,단대오거리,8073
202001,8호선,신흥,5052
202001,8호선,수진,4892
202001,8호선,모란,5224
202001,9호선,개화,1391
202001,9호선,김포공항,12247
202001,9호선,공항시장,2614
202001,9호선,신방화,5018
202001,9호선,마곡나루,8000
202001,9호선,양천향교,5999
202001,9호선,가양,14897
202001,9호선,증미,4436
202001,9호선,등촌,7545
202001,9호선,염창,12029
202001,9호선,신목동,2263
202001,9호선,선유도,3680
202001,9호선,당산,13628
202001,9호선,국회의사당,4950
202001,9호선,여의도,8900
202001,9호선,샛강,3198
202001,9호선,노량진,29704
202001,9호선,노들,3141
202001,9호선,흑석(중앙대입구),7145
202001,9호선,동작(현충원),1346
202001,9호선,구반포,2888
202001,9호선,신반포,2117
202001,9호선,고속터미널,24145
202001,9호선,사평,2194
202001,9호선,신논현,34244
202001,9호선,언주,5962
202001,9호선,선정릉,5652
202001,9호선,삼성중앙,3271
202001,9호선,봉은사,16120
202001,9호선,종합운동장,3147
202001,9호선,삼전,4663
202001,9호선,석촌고분,4017
202001,9호선,석촌,4958
202001,9호선,송파나루,3909
202001,9호선,한성백제,1850
202001,9호선,올림픽공원(한국체대),8303
202001,9호선,둔촌오륜,550
202001,9호선,중앙보훈병원,4727
202001,1호선,서울역,34335
202001,1호선,시청,11878
202001,1호선,종각,17508
202001,1호선,종로5가,12485
202001,1호선,동대문,14602
202001,1호선,신설동,9353
202001,1호선,제기동,14098
202001,1호선,청량리(서울시립대입구),18398
202001,1호선,동묘앞,14382
202001,1호선,종로3가,19316
202001,2호선,시청,7108
202001,2호선,을지로입구,27887
202001,2호선,을지로3가,10811
202001,2호선,을지로4가,4497
202001,2호선,동대문역사문화공원,14645
202001,2호선,신당,10098
202001,2호선,상왕십리,7476
202001,2호선,왕십리(성동구청),10287
202001,2호선,한양대,3483
202001,2호선,뚝섬,9852
202001,2호선,성수,11912
202001,2호선,건대입구,35508
202001,2호선,구의(광진구청),13009
202001,2호선,강변(동서울터미널),32681
202001,2호선,잠실나루,7200
202001,2호선,잠실(송파구청),55702
202001,2호선,잠실새내,14285
202001,2호선,종합운동장,8002
202001,2호선,삼성(무역센터),31633
202001,2호선,선릉,13520
202001,2호선,역삼,14846
202001,2호선,강남,51683
202001,2호선,교대(법원.검찰청),14819
202001,2호선,서초,14749
202001,2호선,방배,9059
202001,2호선,사당,28988
202001,2호선,낙성대,18341
202001,2호선,서울대입구(관악구청),32777
202001,2호선,봉천,13872
202001,2호선,신림,45068
202001,2호선,신대방,17978
202001,2호선,구로디지털단지,31694
202001,2호선,대림(구로구청),21602
202001,2호선,신도림,37526
202001,2호선,문래,8563
202001,2호선,영등포구청,9467
202001,2호선,당산,11193
202001,2호선,합정,24079
202001,2호선,홍대입구,70084
202001,2호선,신촌,30672
202001,2호선,이대,10841
202001,2호선,아현,5932
202001,2호선,충정로(경기대입구),4678
